,ID,DateTime,AreaNumber,Track,Position,PositionNoLeap,Latitude,Longitude,A1_TotalTel,A1_ValidTel,A2_RSSI,A2_TotalTel,A2_ValidTel
28362680,28402948,2021-05-03 05:49:22,38,1,370039,376789,47.27910618976136,8.157677695934549,28518,28458,2.05,28572,28570
28362681,28402949,2021-05-03 05:49:23,38,1,369821,376571,47.279250300650574,8.157482981500467,28523,28463,2.47,28577,28575
28362682,28402950,2021-05-03 05:49:24,38,1,369644,376394,47.27936730811567,8.157324887670962,28527,28467,2.46,28581,28579
28362683,28402951,2021-05-03 05:49:25,38,1,369429,376179,47.27950943582751,8.157132852793312,28532,28472,2.5,28586,28584
28362684,28402952,2021-05-03 05:49:26,38,1,369216,375966,47.279650241421095,8.15694260428662,28537,28477,2.47,28591,28589
28362685,28402953,2021-05-03 05:49:27,38,1,369008,375758,47.27978774171906,8.156756821707312,28541,28481,2.43,28595,28593
28362686,28402954,2021-05-03 05:49:28,38,1,368802,375552,47.27992391989878,8.15657282549896,28546,28486,2.39,28600,28598
28362687,28402955,2021-05-03 05:49:29,38,1,368600,375350,47.280057453842,8.15639240203252,28551,28491,2.43,28605,28603
28362688,28402956,2021-05-03 05:49:30,38,1,368402,375152,47.28018834354872,8.156215551307987,28556,28496,2.4,28610,28608
28362689,28402957,2021-05-03 05:49:31,38,1,368209,374959,47.280315927959805,8.156043166510841,28560,28500,2.36,28614,28612
28362690,28402958,2021-05-03 05:49:32,38,1,368022,374772,47.28043954601616,8.155876140826562,28565,28505,2.19,28619,28617
28362691,28402959,2021-05-03 05:49:33,38,1,367841,374591,47.28055919771774,8.155714474255145,28570,28510,2.16,28624,28622
28362692,28402960,2021-05-03 05:49:34,38,1,367667,374417,47.280674222005466,8.155559059982073,28574,28514,2.23,28628,28626
28362693,28402961,2021-05-03 05:49:35,38,1,367499,374249,47.28078527993844,8.155409004821863,28579,28518,2.19,28633,28631
28362694,28402962,2021-05-03 05:49:36,38,1,367338,374088,47.28089171045754,8.155265201959995,28584,28523,2.19,28638,28636
28362695,28402963,2021-05-03 05:49:37,38,1,367183,373933,47.28099417462189,8.155126758210994,28588,28527,2.13,28642,28640
28362696,28402964,2021-05-03 05:49:38,38,1,367035,373785,47.281092011372365,8.154994566760333,28593,28532,2.16,28647,28645
28362697,28402965,2021-05-03 05:49:39,38,1,366893,373643,47.28118588176809,8.154867734422538,28598,28537,2.06,28652,28650
28362698,28402966,2021-05-03 05:49:40,38,1,366758,373508,47.28127507402291,8.154747072560653,28602,28541,1.45,28656,28654
28362699,28402967,2021-05-03 05:49:41,38,1,366628,373378,47.281358434873326,8.154627132672887,28607,28546,1.81,28659,28657
28362700,28402968,2021-05-03 05:49:42,38,1,366502,373252,47.28143542026603,8.15450527250479,28612,28551,2.13,28662,28660
28362701,28402969,2021-05-03 05:49:43,38,1,366379,373129,47.281510572673184,8.154386313769269,28612,28551,2.13,28667,28665
28362702,28402970,2021-05-03 05:49:44,38,1,366260,373010,47.28158328109963,8.154271223610511,28612,28551,2.16,28671,28669
28362703,28402971,2021-05-03 05:49:45,38,1,366144,372894,47.28165353575473,8.154158214411563,28615,28554,2.23,28676,28674
28362704,28402972,2021-05-03 05:49:46,38,1,366031,372781,47.28172017793688,8.15404575475351,28620,28559,2.16,28681,28679
28362705,28402973,2021-05-03 05:49:47,38,1,365922,372672,47.28178446110373,8.153937275968309,28624,28563,2.29,28685,28683
28362706,28402974,2021-05-03 05:49:48,38,1,365817,372567,47.28184638525529,8.153832778055959,28629,28568,2.33,28690,28688
28362707,28402975,2021-05-03 05:49:49,38,1,365714,372464,47.2819071298992,8.153730270580034,28634,28573,2.33,28695,28693
28362708,28402976,2021-05-03 05:49:50,38,1,365615,372365,47.281965515527816,8.15363174397696,28638,28577,2.34,28699,28697
28362709,28402977,2021-05-03 05:49:51,38,1,365557,372307,47.281999721249626,8.153574021320615,28643,28582,2.33,28704,28702
28362710,28402978,2021-05-03 05:49:52,38,1,365464,372214,47.28205456835529,8.153481466026818,28648,28587,2.33,28709,28707
28362711,28402979,2021-05-03 05:49:53,38,1,365375,372125,47.28210709309082,8.153392938090885,28652,28591,2.36,28713,28711
28362712,28402980,2021-05-03 05:49:54,38,1,365291,372041,47.28215667380568,8.153309392269499,28657,28596,2.43,28718,28716
28362713,28402981,2021-05-03 05:49:55,38,1,365210,371960,47.28220448378072,8.153228830227448,28662,28601,2.4,28723,28721
28362714,28402982,2021-05-03 05:49:56,38,1,365134,371884,47.28224934252273,8.153153241150955,28666,28605,2.43,28727,28725
28362715,28402983,2021-05-03 05:49:57,38,1,365063,371813,47.28229125163561,8.153082626963277,28671,28610,2.43,28732,28730
28362716,28402984,2021-05-03 05:49:58,38,1,364997,371747,47.28233021235868,8.15301698915048,28676,28615,2.43,28737,28735
28362717,28402985,2021-05-03 05:49:59,38,1,364937,371687,47.28236563119783,8.152957318411575,28680,28619,2.39,28741,28739
28362718,28402986,2021-05-03 05:50:00,38,1,364882,371632,47.28239809846705,8.152902620234244,28685,28624,2.43,28746,28744
28362719,28402987,2021-05-03 05:50:01,38,1,364835,371585,47.28242584322438,8.152855878155433,28690,28629,2.43,28751,28749
28362720,28402988,2021-05-03 05:50:02,38,1,364794,371544,47.2824500460978,8.152815103150514,28695,28634,2.43,28756,28754
28362721,28402989,2021-05-03 05:50:03,38,1,364761,371511,47.28246952645934,8.152782284244116,28699,28638,2.39,28760,28758
28362722,28402990,2021-05-03 05:50:04,38,1,364735,371485,47.282484874622966,8.152756426923924,28704,28643,2.4,28765,28763
28362723,28402991,2021-05-03 05:50:05,38,1,364716,371466,47.2824960905887,8.152737531189937,28708,28647,2.41,28769,28767
28362724,28402992,2021-05-03 05:50:06,38,1,364705,371455,47.28250258404254,8.15272659155447,28713,28652,2.43,28774,28772
28362725,28402993,2021-05-03 05:50:07,38,1,364700,371450,47.28250553561247,8.152721618992896,28718,28657,2.43,28779,28777
28362726,28402994,2021-05-03 05:50:08,38,1,364699,371449,47.28250612592646,8.15272062448058,28722,28661,2.4,28783,28781
28362727,28402995,2021-05-03 05:50:09,38,1,364699,371449,47.28250612592646,8.15272062448058,28727,28666,2.43,28788,28786
28362728,28402996,2021-05-03 05:50:10,38,1,364699,371449,47.28250612592646,8.15272062448058,28732,28671,2.4,28793,28791
28362729,28402997,2021-05-03 05:50:11,38,1,364699,371449,47.28250612592646,8.15272062448058,28736,28675,2.41,28797,28795
28362730,28402998,2021-05-03 05:50:12,38,1,364699,371449,47.28250612592646,8.15272062448058,28741,28680,2.43,28802,28800
28362731,28402999,2021-05-03 05:50:13,38,1,364699,371449,47.28250612592646,8.15272062448058,28746,28685,2.46,28807,28805
28362732,28403000,2021-05-03 05:50:14,38,1,364699,371449,47.28250612592646,8.15272062448058,28750,28689,2.42,28811,28809
28362733,28403001,2021-05-03 05:50:15,38,1,364699,371449,47.28250612592646,8.15272062448058,28755,28694,2.43,28816,28814
28362734,28403002,2021-05-03 05:50:16,38,1,364699,371449,47.28250612592646,8.15272062448058,28760,28699,2.43,28821,28819
28362735,28403003,2021-05-03 05:50:17,38,1,364699,371449,47.28250612592646,8.15272062448058,28765,28704,2.43,28826,28824
28362736,28403004,2021-05-03 05:50:18,38,1,364699,371449,47.28250612592646,8.15272062448058,28769,28708,2.43,28830,28828
28362737,28403005,2021-05-03 05:50:19,38,1,364699,371449,47.28250612592646,8.15272062448058,28774,28713,2.46,28835,28833
28362738,28403006,2021-05-03 05:50:20,38,1,364699,371449,47.28250612592646,8.15272062448058,28779,28718,2.4,28840,28838
28362739,28403007,2021-05-03 05:50:21,38,1,364699,371449,47.28250612592646,8.15272062448058,28783,28722,2.43,28844,28842
28362740,28403008,2021-05-03 05:50:22,38,1,364699,371449,47.28250612592646,8.15272062448058,28788,28727,2.4,28849,28847
28362741,28403009,2021-05-03 05:50:23,38,1,364699,371449,47.28250612592646,8.15272062448058,28793,28732,2.4,28854,28852
28362742,28403010,2021-05-03 05:50:24,38,1,364699,371449,47.28250612592646,8.15272062448058,28797,28736,2.41,28858,28856
28362743,28403011,2021-05-03 05:50:25,38,1,364699,371449,47.28250612592646,8.15272062448058,28802,28741,2.39,28863,28861
28362744,28403012,2021-05-03 05:50:26,38,1,364699,371449,47.28250612592646,8.15272062448058,28807,28746,2.42,28868,28866
28362745,28403013,2021-05-03 05:50:27,38,1,364699,371449,47.28250612592646,8.15272062448058,28811,28750,2.43,28872,28870
28362746,28403014,2021-05-03 05:50:28,38,1,364690,371440,47.28251143875233,8.152711673869744,28816,28755,2.39,28877,28875
28362747,28403015,2021-05-03 05:50:29,38,1,364677,371427,47.282519112834144,8.152698745209648,28821,28760,2.43,28882,28880
28362748,28403016,2021-05-03 05:50:30,38,1,364657,371407,47.28253091911386,8.152678854963346,28825,28764,2.43,28886,28884
28362749,28403017,2021-05-03 05:50:31,38,1,364553,371303,47.28259231176839,8.152575425682574,28830,28769,2.39,28891,28889
28362750,28403018,2021-05-03 05:50:32,38,1,364518,371268,47.28261297275789,8.152540617751546,28835,28774,2.43,28896,28894
28362751,28403019,2021-05-03 05:50:33,38,1,364475,371225,47.28263835625928,8.152497853721997,28839,28778,2.43,28900,28898
28362752,28403020,2021-05-03 05:50:34,38,1,364426,371176,47.282666711014095,8.152448448550262,28844,28783,2.43,28905,28903
28362753,28403021,2021-05-03 05:50:35,38,1,364374,371124,47.28269447900615,8.152393274757351,28849,28788,2.36,28910,28908
28362754,28403022,2021-05-03 05:50:36,38,1,364315,371065,47.28272598499713,8.152330673723087,28853,28792,2.36,28914,28912
28362755,28403023,2021-05-03 05:50:37,38,1,364251,371001,47.28275584705151,8.152258566204772,28858,28797,2.4,28919,28917
28362756,28403024,2021-05-03 05:50:38,38,1,364181,370931,47.28278782685516,8.152179034588558,28863,28802,2.36,28924,28922
28362757,28403025,2021-05-03 05:50:39,38,1,364104,370854,47.28282052811085,8.152089571632033,28867,28806,2.4,28928,28926
28362758,28403026,2021-05-03 05:50:40,38,1,364024,370774,47.28285255185659,8.151995064236626,28872,28811,2.43,28933,28931
28362759,28403027,2021-05-03 05:50:41,38,1,363943,370693,47.28288497589916,8.151899375498775,28877,28816,1.82,28938,28936
28362760,28403028,2021-05-03 05:50:42,38,1,363863,370613,47.2829169996449,8.151804868103367,28882,28821,1.85,28943,28941
28362761,28403029,2021-05-03 05:50:43,38,1,363782,370532,47.28295036294334,8.151709911477456,28886,28825,1.6,28947,28945
28362762,28403030,2021-05-03 05:50:44,38,1,363701,370451,47.28298606708712,8.151616778387526,28891,28830,1.99,28952,28950
28362763,28403031,2021-05-03 05:50:45,38,1,363619,370369,47.28302213941812,8.15152243536798,28895,28834,2.09,28956,28954
28362764,28403032,2021-05-03 05:50:46,38,1,363536,370286,47.2830586516556,8.151426941823807,28900,28839,2.06,28961,28959
28362765,28403033,2021-05-03 05:50:47,38,1,363453,370203,47.28309795692496,8.151333892571543,28904,28842,1.62,28966,28964
28362766,28403034,2021-05-03 05:50:48,38,1,363371,370121,47.28313722123137,8.15124234297506,28906,28844,1.51,28969,28967
28362767,28403035,2021-05-03 05:50:49,38,1,363288,370038,47.28317696437079,8.151149676920085,28907,28845,1.65,28970,28968
28362768,28403036,2021-05-03 05:50:50,38,1,363206,369956,47.2832162286772,8.151058127323601,28910,28847,1.72,28975,28973
28362769,28403037,2021-05-03 05:50:51,38,1,363124,369874,47.28325350037793,8.150964881853925,28914,28851,1.78,28979,28977
28362770,28403038,2021-05-03 05:50:52,38,1,363042,369792,47.2832868735911,8.150868457876184,28916,28853,1.85,28984,28982
28362771,28403039,2021-05-03 05:50:53,38,1,362960,369710,47.28331761705204,8.150770123600395,28921,28857,1.89,28989,28987
28362772,28403040,2021-05-03 05:50:54,38,1,362879,369629,47.28334259718932,8.150670073733753,28923,28859,1.92,28993,28991
28362773,28403041,2021-05-03 05:50:55,38,1,362797,369547,47.28336257355323,8.15056591513167,28926,28859,1.89,28998,28996
28362774,28403042,2021-05-03 05:50:56,38,1,362715,369465,47.283375625499296,8.150459681049234,28929,28860,1.92,29003,29001
28362775,28403043,2021-05-03 05:50:57,38,1,362633,369383,47.28338500220274,8.150352345373275,28933,28862,1.96,29007,29005
28362776,28403044,2021-05-03 05:50:58,38,1,362551,369301,47.28338770394504,8.150244286714354,28938,28865,1.95,29012,29010
28362777,28403045,2021-05-03 05:50:59,38,1,362464,369214,47.28338922412959,8.150129493291653,28943,28869,1.99,29017,29015
28362778,28403046,2021-05-03 05:51:00,38,1,362374,369124,47.28338755132858,8.15001102968289,28948,28874,1.99,29022,29020
28362779,28403047,2021-05-03 05:51:01,38,1,362279,369029,47.283375632233344,8.1498868864304,28952,28878,1.95,29026,29024
28362780,28403048,2021-05-03 05:51:02,38,1,362181,368931,47.28336333674562,8.149758822864673,28957,28883,2.09,29029,29027
28362781,28403049,2021-05-03 05:51:03,38,1,362080,368830,47.28334358011829,8.149628783148552,28962,28888,2.06,29034,29032
28362782,28403050,2021-05-03 05:51:04,35,1,361980,368730,47.28332319187343,8.149500257958293,28966,28892,2.06,29038,29036
28362783,28403051,2021-05-03 05:51:05,35,1,361879,368629,47.28330224538345,8.14937057709089,28971,28897,2.5,29043,29041
28362784,28403052,2021-05-03 05:51:06,35,1,361778,368528,47.28327904739205,8.149241719498018,28976,28902,2.5,29047,29045
28362785,28403053,2021-05-03 05:51:07,35,1,361675,368425,47.28325539003448,8.149110310269643,28980,28906,2.5,29052,29050
28362786,28403054,2021-05-03 05:51:08,35,1,361569,368319,47.28322423485456,8.148978705707947,28985,28911,2.5,29057,29055
28362787,28403055,2021-05-03 05:51:09,35,1,361460,368210,47.28318273989567,8.148848421846314,28989,28915,2.5,29061,29059
28362788,28403056,2021-05-03 05:51:10,35,1,361347,368097,47.28313972218598,8.148713356925535,28994,28920,2.53,29066,29064
28362789,28403057,2021-05-03 05:51:11,35,1,361230,367980,47.28309518172551,8.148573510945615,28999,28925,2.5,29071,29069
28362790,28403058,2021-05-03 05:51:12,35,1,361110,367860,47.28304535016605,8.148433174222069,29003,28929,2.53,29075,29073
28362791,28403059,2021-05-03 05:51:13,35,1,360988,367738,47.28299267026621,8.148292003779416,29008,28934,2.54,29080,29078
28362792,28403060,2021-05-03 05:51:14,35,1,360865,367615,47.282939558563896,8.148149676201987,29013,28939,2.53,29085,29083
28362793,28403061,2021-05-03 05:51:15,35,1,360742,367492,47.2828864468616,8.148007348624558,29017,28943,2.53,29089,29087
28362794,28403062,2021-05-03 05:51:16,35,1,360619,367369,47.28282948746005,8.147868285546481,29022,28948,2.53,29094,29092
28362795,28403063,2021-05-03 05:51:17,35,1,360496,367246,47.28277218507746,8.147729513463448,29027,28953,2.53,29099,29097
28362796,28403064,2021-05-03 05:51:18,35,1,360373,367123,47.28271488269487,8.147590741380412,29031,28957,2.5,29103,29101
28362797,28403065,2021-05-03 05:51:19,35,1,360251,367001,47.28265804618531,8.147453097525695,29036,28962,2.5,29108,29106
28362798,28403066,2021-05-03 05:51:20,35,1,360128,366878,47.282600743802725,8.14731432544266,29041,28967,2.5,29113,29111
28362799,28403067,2021-05-03 05:51:21,35,1,360005,366755,47.28254344142013,8.147175553359626,29045,28971,2.53,29117,29115
28362800,28403068,2021-05-03 05:51:22,35,1,359883,366633,47.282476747691376,8.147047832668918,29050,28976,2.4,29122,29120
28362801,28403069,2021-05-03 05:51:23,35,1,359761,366511,47.28240519303481,8.14692647528765,29055,28981,2.33,29127,29125
28362802,28403070,2021-05-03 05:51:24,35,1,359639,366389,47.28232621329172,8.146814891086501,29059,28985,2.43,29131,29129
28362803,28403071,2021-05-03 05:51:25,35,1,359517,366267,47.282237161209466,8.146721396897112,29064,28990,2.39,29136,29134
28362804,28403072,2021-05-03 05:51:26,35,1,359396,366146,47.282141600192105,8.146645952314856,29069,28995,2.43,29141,29139
28362805,28403073,2021-05-03 05:51:27,35,1,359275,366025,47.28204227301087,8.146581277455498,29073,28999,2.4,29145,29143
28362806,28403074,2021-05-03 05:51:28,35,1,359187,365937,47.28196975086959,8.146535138046797,29078,29004,2.39,29150,29148
28362807,28403075,2021-05-03 05:51:29,35,1,359067,365817,47.281870857040566,8.146472220671296,29083,29009,2.43,29155,29153
28362808,28403076,2021-05-03 05:51:30,35,1,358950,365700,47.28177443555727,8.146410876230183,29087,29013,2.43,29159,29157
28362809,28403077,2021-05-03 05:51:31,35,1,358836,365586,47.281680486419695,8.146351104723458,29092,29018,2.46,29164,29162
28362810,28403078,2021-05-03 05:51:32,35,1,358725,365475,47.28158900962785,8.146292906151118,29097,29023,2.46,29169,29167
28362811,28403079,2021-05-03 05:51:33,35,1,358617,365367,47.28150000518173,8.146236280513167,29102,29028,2.46,29174,29172
28362812,28403080,2021-05-03 05:51:34,35,1,358513,365263,47.28141429719658,8.146181752121066,29106,29032,2.43,29178,29176
28362813,28403081,2021-05-03 05:51:35,35,1,358413,365163,47.28133321209911,8.146125575653972,29111,29037,2.4,29183,29181
28362814,28403082,2021-05-03 05:51:36,35,1,358318,365068,47.281260530169575,8.146059928345979,29116,29042,2.43,29188,29186
28362815,28403083,2021-05-03 05:51:37,35,1,358228,364978,47.28119167360476,8.145997736159458,29120,29046,2.4,29192,29190
28362816,28403084,2021-05-03 05:51:38,35,1,358144,364894,47.2811274074776,8.145939690118706,29125,29051,1.92,29197,29195
28362817,28403085,2021-05-03 05:51:39,35,1,358062,364812,47.28106724517511,8.14587792467101,29130,29056,1.92,29202,29200
28362818,28403086,2021-05-03 05:51:40,35,1,358054,364804,47.28106186663238,8.145870925629474,29134,29060,2.33,29206,29203
28362819,28403087,2021-05-03 05:51:41,35,1,357973,364723,47.281007408887234,8.145800060333919,29139,29065,1.81,29211,29208
28362820,28403088,2021-05-03 05:51:42,35,1,357892,364642,47.2809526272986,8.145729736725638,29144,29070,2.53,29216,29213
28362821,28403089,2021-05-03 05:51:43,35,1,357813,364563,47.280902144208966,8.14565708703332,29148,29073,2.46,29220,29217
28362822,28403090,2021-05-03 05:51:44,35,1,357739,364489,47.28086156875917,8.145579748861431,29149,29073,2.43,29225,29222
28362823,28403091,2021-05-03 05:51:45,35,1,357672,364422,47.280824831527575,8.14550972646256,29152,29076,2.43,29230,29227
28362824,28403092,2021-05-03 05:51:46,35,1,357610,364360,47.28079347902545,8.145442193114091,29156,29080,2.02,29234,29231
28362825,28403093,2021-05-03 05:51:47,35,1,357552,364302,47.28076533706493,8.145377787002849,29161,29084,2.29,29239,29236
28362826,28403094,2021-05-03 05:51:48,35,1,357497,364247,47.28073865072306,8.145316712242186,29166,29089,2.3,29244,29241
28362827,28403095,2021-05-03 05:51:49,35,1,357442,364192,47.28071196438118,8.145255637481524,29170,29093,2.33,29248,29245
28362828,28403096,2021-05-03 05:51:50,35,1,357387,364137,47.280685278039314,8.145194562720862,29175,29098,2.33,29253,29250
28362829,28403097,2021-05-03 05:51:51,35,1,357332,364082,47.280659905615,8.14513231286158,29180,29103,2.33,29258,29255
28362830,28403098,2021-05-03 05:51:52,35,1,357309,364059,47.2806495930367,8.145106014847697,29185,29108,2.3,29263,29260
28362831,28403099,2021-05-03 05:51:53,35,1,357254,364004,47.280624932523374,8.145043128292757,29187,29109,2.29,29267,29264
28362832,28403100,2021-05-03 05:51:54,35,1,357199,363949,47.28060027201004,8.144980241737818,29191,29113,2.29,29272,29269
28362833,28403101,2021-05-03 05:51:55,35,1,357144,363894,47.28057561149672,8.14491735518288,29196,29118,2.33,29277,29274
28362834,28403102,2021-05-03 05:51:56,35,1,357089,363839,47.28055095098338,8.14485446862794,29200,29122,2.26,29281,29278
28362835,28403103,2021-05-03 05:51:57,35,1,357034,363784,47.28052629047005,8.144791582073003,29205,29127,2.33,29286,29283
28362836,28403104,2021-05-03 05:51:58,35,1,356979,363729,47.28050162995672,8.144728695518063,29210,29132,2.26,29291,29288
28362837,28403105,2021-05-03 05:51:59,35,1,356924,363674,47.28047696944339,8.144665808963124,29214,29136,2.33,29295,29292
28362838,28403106,2021-05-03 05:52:00,35,1,356870,363620,47.280452936517925,8.144603919097927,29219,29141,2.29,29300,29297
28362839,28403107,2021-05-03 05:52:01,35,1,356815,363565,47.2804295235093,8.144540011357503,29224,29146,2.33,29305,29302
28362840,28403108,2021-05-03 05:52:02,35,1,356760,363510,47.28040611050067,8.144476103617079,29228,29150,2.33,29309,29306
28362841,28403109,2021-05-03 05:52:03,35,1,356706,363456,47.28038524363525,8.144411803287827,29233,29155,2.29,29314,29311
28362842,28403110,2021-05-03 05:52:04,35,1,356652,363402,47.28036495278284,8.144347080671409,29238,29160,2.3,29319,29316
28362843,28403111,2021-05-03 05:52:05,35,1,356599,363349,47.28034503768695,8.144283556621964,29242,29164,2.3,29323,29320
28362844,28403112,2021-05-03 05:52:06,35,1,356547,363297,47.2803299360948,8.144218674093766,29247,29169,2.33,29328,29325
28362845,28403113,2021-05-03 05:52:07,35,1,356497,363247,47.28031599522282,8.144155952912909,29252,29174,2.36,29333,29330
28362846,28403114,2021-05-03 05:52:08,35,1,356451,363201,47.2803031696206,8.14409824942652,29256,29178,2.36,29337,29334
28362847,28403115,2021-05-03 05:52:09,35,1,356410,363160,47.28029173810558,8.144046818058216,29261,29183,2.36,29342,29339
28362848,28403116,2021-05-03 05:52:10,35,1,356374,363124,47.28028502606576,8.144000507457072,29266,29188,2.36,29347,29344
28362849,28403117,2021-05-03 05:52:11,35,1,356343,363093,47.28028094551141,8.143960040548917,29270,29192,2.4,29351,29348
28362850,28403118,2021-05-03 05:52:12,35,1,356317,363067,47.280277523111,8.143926100561432,29275,29197,2.36,29356,29353
28362851,28403119,2021-05-03 05:52:13,35,1,356296,363046,47.28027475886452,8.143898687494616,29280,29202,2.4,29361,29358
28362852,28403120,2021-05-03 05:52:14,35,1,356282,363032,47.28027291603353,8.14388041211674,29284,29206,2.33,29365,29362
28362853,28403121,2021-05-03 05:52:15,35,1,356275,363025,47.28027199461803,8.143871274427802,29289,29211,2.36,29370,29367
28362854,28403122,2021-05-03 05:52:16,35,1,356271,363021,47.280271468094895,8.143866052891266,29294,29216,2.36,29375,29372
28362855,28403123,2021-05-03 05:52:17,35,1,356268,363018,47.28027107320254,8.143862136738862,29298,29220,2.36,29379,29376
28362856,28403124,2021-05-03 05:52:18,35,1,356267,363017,47.28027094157175,8.14386083135473,29303,29225,2.4,29384,29381
28362857,28403125,2021-05-03 05:52:19,35,1,356267,363017,47.28027094157175,8.14386083135473,29308,29230,2.4,29389,29386
28362858,28403126,2021-05-03 05:52:20,35,1,356267,363017,47.28027094157175,8.14386083135473,29312,29234,2.4,29393,29390
28362859,28403127,2021-05-03 05:52:21,35,1,356267,363017,47.28027094157175,8.14386083135473,29317,29239,2.4,29398,29395
28362860,28403128,2021-05-03 05:52:22,35,1,356267,363017,47.28027094157175,8.14386083135473,29322,29244,2.4,29403,29400
28362861,28403129,2021-05-03 05:52:23,35,1,356267,363017,47.28027094157175,8.14386083135473,29326,29248,2.39,29407,29404
28362862,28403130,2021-05-03 05:52:24,35,1,356267,363017,47.28027094157175,8.14386083135473,29331,29253,2.36,29412,29409
28362863,28403131,2021-05-03 05:52:25,35,1,356267,363017,47.28027094157175,8.14386083135473,29336,29258,2.36,29417,29414
28362864,28403132,2021-05-03 05:52:26,35,1,356267,363017,47.28027094157175,8.14386083135473,29340,29262,2.36,29421,29418
28362865,28403133,2021-05-03 05:52:27,35,1,356267,363017,47.28027094157175,8.14386083135473,29345,29267,2.36,29426,29423
28362866,28403134,2021-05-03 05:52:28,35,1,356267,363017,47.28027094157175,8.14386083135473,29349,29271,2.4,29430,29427
28362867,28403135,2021-05-03 05:52:29,35,1,356267,363017,47.28027094157175,8.14386083135473,29354,29276,2.36,29435,29432
28362868,28403136,2021-05-03 05:52:30,35,1,356267,363017,47.28027094157175,8.14386083135473,29359,29281,2.36,29440,29437
28362869,28403137,2021-05-03 05:52:31,35,1,356267,363017,47.28027094157175,8.14386083135473,29364,29286,2.4,29445,29442
28362870,28403138,2021-05-03 05:52:32,35,1,356267,363017,47.28027094157175,8.14386083135473,29368,29290,2.36,29449,29446
28362871,28403139,2021-05-03 05:52:33,35,1,356267,363017,47.28027094157175,8.14386083135473,29373,29295,2.4,29454,29451
28362872,28403140,2021-05-03 05:52:34,35,1,356267,363017,47.28027094157175,8.14386083135473,29378,29300,2.4,29459,29456
28362873,28403141,2021-05-03 05:52:35,35,1,356267,363017,47.28027094157175,8.14386083135473,29382,29304,2.36,29463,29460
28362874,28403142,2021-05-03 05:52:36,35,1,356267,363017,47.28027094157175,8.14386083135473,29387,29309,2.36,29468,29465
28362875,28403143,2021-05-03 05:52:37,35,1,356267,363017,47.28027094157175,8.14386083135473,29391,29313,2.36,29472,29469
28362876,28403144,2021-05-03 05:52:38,35,1,356265,363015,47.28027067831018,8.143858220586461,29396,29318,2.4,29477,29474
28362877,28403145,2021-05-03 05:52:39,35,1,356258,363008,47.28026975689469,8.143849082897523,29401,29323,2.4,29482,29479
28362878,28403146,2021-05-03 05:52:40,35,1,356244,362994,47.2802679140637,8.143830807519645,29406,29328,2.4,29487,29484
28362879,28403147,2021-05-03 05:52:41,35,1,356222,362972,47.28026501818643,8.143802089068696,29410,29332,2.4,29491,29488
28362880,28403148,2021-05-03 05:52:42,35,1,356191,362941,47.28026352358384,8.143761306555351,29415,29337,2.4,29496,29493
28362881,28403149,2021-05-03 05:52:43,35,1,356152,362902,47.28026287127786,8.143709849649824,29420,29342,2.4,29501,29498
28362882,28403150,2021-05-03 05:52:44,35,1,356104,362854,47.28026206843975,8.143646518073789,29424,29346,2.43,29505,29502
28362883,28403151,2021-05-03 05:52:45,35,1,356048,362798,47.280262547343405,8.143572756118898,29429,29351,2.36,29510,29507
28362884,28403152,2021-05-03 05:52:46,35,1,355984,362734,47.28027048540687,8.143489108775116,29434,29356,2.43,29515,29512
28362885,28403153,2021-05-03 05:52:47,35,1,355914,362664,47.28028051972645,8.143398000525323,29438,29360,2.43,29519,29516
28362886,28403154,2021-05-03 05:52:48,35,1,355837,362587,47.280296984114585,8.143299310761869,29443,29365,2.46,29524,29521
28362887,28403155,2021-05-03 05:52:49,35,1,355753,362503,47.280316724971286,8.143192466970648,29448,29370,2.46,29529,29526
28362888,28403156,2021-05-03 05:52:50,35,1,355665,362415,47.28034498717853,8.143084018966093,29452,29374,2.46,29533,29530
28362889,28403157,2021-05-03 05:52:51,35,1,355571,362321,47.28038163563328,8.142972493510792,29456,29378,2.43,29538,29535
28362890,28403158,2021-05-03 05:52:52,35,1,355472,362222,47.28042767042472,8.142861241132023,29461,29383,2.46,29543,29540
28362891,28403159,2021-05-03 05:52:53,35,1,355369,362119,47.28048450834065,8.14275400693065,29465,29387,2.46,29547,29544
28362892,28403160,2021-05-03 05:52:54,35,1,355263,362013,47.280543001729846,8.142643649403023,29470,29392,2.46,29552,29549
28362893,28403161,2021-05-03 05:52:55,35,1,355156,361906,47.280615423130016,8.142550935430975,29475,29397,2.47,29557,29554
28362894,28403162,2021-05-03 05:52:56,35,1,355049,361799,47.28068814525439,8.14245864152864,29479,29401,2.47,29561,29558
28362895,28403163,2021-05-03 05:52:57,35,1,354950,361700,47.28075924077784,8.14238029178303,29484,29406,2.43,29566,29563
28362896,28403164,2021-05-03 05:52:58,35,1,354843,361593,47.28083683048558,8.142296995409877,29489,29411,2.43,29571,29568
28362897,28403165,2021-05-03 05:52:59,35,41,354735,361485,47.28091724787313,8.142217347841493,29493,29415,2.4,29575,29572
28362898,28403166,2021-05-03 05:53:00,35,41,354627,361377,47.280997968438,8.14213833866669,29498,29420,2.26,29580,29577
28362899,28403167,2021-05-03 05:53:01,35,41,354519,361269,47.28107912270194,8.142060306725197,29503,29425,2.39,29585,29582
